"id","frame","x [nm]","y [nm]","intensity [photon]","uncertainty_xy [nm]"
590,63,27154.6,45412.7,2399.9,9.37677
591,63,40326.4,46022.5,6155.84,4.06357
592,63,28181.7,47037.8,8155.37,3.21921
593,63,5866.77,48526.7,12238,2.33844
594,63,750.525,49891.4,2726,8.33909
595,64,22272.8,661.078,14206.8,2.08989
596,64,6644.81,1013.18,10821,2.57093
597,64,36544.8,2219.79,6117.54,4.08503
598,64,33229.1,2411.01,3343.96,6.92597
599,64,9705.01,3482.28,6986.75,3.65505
600,64,37982,4178.47,7234.52,3.55111
601,64,43760.3,5376.59,11989.6,2.37535
602,64,32185.9,5314.61,9169.64,2.92929
603,64,12350.8,6725.11,9000.79,2.97313
604,64,7680.85,7373.57,21788.3,1.53764
605,64,31337.8,9210.51,6944.98,3.67329
606,64,2074.98,9294.51,7691.75,3.37658
607,64,15283.6,10851.8,5926.06,4.19644
608,64,2238.32,13442.1,8769.27,3.03591
609,64,15685.7,13914.1,7514.78,3.44166
610,64,13771.2,14178,7533.93,3.43448
611,64,10622.1,16276.3,13872.5,2.12731
612,64,5748.45,16988.1,7694.07,3.37574
613,64,23547.7,17652.6,11642.7,2.42946
614,64,8502.47,18254,7382.48,3.49231
615,64,18304.7,18520.8,4185.9,5.66919
616,64,1249.11,18863.7,15588.9,1.95146
617,64,22289.6,21093.3,3237.78,7.13058
618,64,42366.2,21541.4,4578.73,5.23993
619,64,39667.4,21809.7,9509.09,2.84576
620,64,49084.1,25038.1,10619.7,2.60883
621,64,37307.8,26693.6,6452.93,3.90562
622,64,47360.1,27063.7,11794.1,2.40547
623,64,45373.2,27293.8,6557.95,3.85315
624,64,24963,27811.1,6538.8,3.86259
625,64,29404.7,29285.8,5982.35,4.16296
626,64,20902.2,29771.8,6009.04,4.1473
627,64,32222.8,32223.3,8407.2,3.14086
628,64,3299.44,33727.7,6960.64,3.66643
629,64,35343.7,33973.6,6035.73,4.13178
630,64,24736.9,34637.3,12113.2,2.3568
631,64,43691.7,34853.8,4452.23,5.36996
632,64,23390.8,34778.1,12268.2,2.33406
633,64,48124.6,34902.8,8168.72,3.21494
634,64,46787.2,35040.2,11732.6,2.41514
635,64,2662.76,35981.4,3874.31,6.07106
636,64,1651.37,37198.9,5662.63,4.36184
637,64,4901.89,37447.7,4948.35,4.89774
638,64,5905.76,40243.9,6687.35,3.79074
639,64,3651.1,42188.7,6622.36,3.82179
640,64,49465.7,42186.9,4819.53,5.0111
641,64,5861.46,44193.8,7345.35,3.50685
642,64,35568.9,44967.6,6018.32,4.14189
643,64,3973.92,45230.6,9657.63,2.81101
644,64,27169.1,45413.1,2361.02,9.51954
645,64,40359.6,46000.7,5975.96,4.16673
646,64,28189.9,47018,7865.25,3.31556
647,64,5867.1,48541.2,11877.1,2.39257
648,64,799.534,49915.8,2943.01,7.77554
649,65,22317.1,674.441,13849.3,2.12998
650,65,6634.37,1004.46,10582,2.61608
651,65,36558.7,2230.11,6158.16,4.06228
652,65,33221,2395.41,3484.96,6.67345
653,65,9691.13,3479.31,6514.43,3.87469
654,65,37982.1,4195.68,7149.22,3.5861
655,65,43772.1,5379.86,12055.2,2.36546
656,65,32205.7,5334.13,9165.58,2.93033
657,65,12329.3,6735.52,9175.44,2.92782
658,65,7669.27,7432.37,21280,1.563
659,65,31333.4,9219.89,6513.85,3.87498
660,65,2073.64,9265.65,7770.09,3.3487
661,65,15301,10845.2,5592.42,4.40852
662,65,2237.91,13447,8900.99,2.9998
663,65,15690.2,13897.1,7387.12,3.49051
664,65,13773.8,14172.5,7332.58,3.51188
665,65,10626.4,16276.4,13703.1,2.14695
666,65,5753.1,17002.7,7163.15,3.58033
667,65,23555.3,17648.5,12044.2,2.36712
668,65,8536.54,18273.5,7323.88,3.51532
669,65,18292.4,18519.9,4044.9,5.84343
670,65,1236.94,18855.7,15283.1,1.98003
671,65,22282.4,21101.1,3162.93,7.28303
672,65,42365.2,21530.1,4748.16,5.07652
673,65,39668.8,21832.8,9441.78,2.86186
674,65,49062.4,25039,10848.3,2.5659
675,65,37318.7,26728.8,6455.83,3.90415
676,65,47372.3,27047.4,11649.6,2.42835
677,65,45394.5,27262.6,6478.46,3.89271
678,65,24964.1,27798.4,6126.25,4.08013
679,65,29388,29301.5,6304.96,3.98245
680,65,20896.9,29779,6281.75,3.99483
681,65,32212.3,32228,8400.81,3.14278
682,65,3302.83,33738.4,6753.49,3.75974
683,65,35357.6,33949.5,6013.1,4.14493
684,65,24743.6,34634.9,11856.2,2.3958
685,65,43668.7,34831.1,4577.57,5.24109
686,65,23388.7,34799.2,11616.5,2.43366
687,65,48139.3,34913.1,8566.19,3.09371
688,65,46794.1,35031.8,11906.1,2.3881
689,65,2671.55,35975.6,3818.6,6.14976
690,65,1675.26,37191.7,5540.2,4.44399
691,65,4918.53,37460.9,5099.21,4.77219
692,65,5900.87,40254.9,6821.96,3.72828
693,65,3649.92,42193.3,6592.19,3.8364
694,65,49446,42214,4622.83,5.19626
695,65,5871.97,44187.8,6744.21,3.76406
696,65,35593.6,44950.2,5826.84,4.257
697,65,3966.98,45210.3,9728.42,2.79481
698,65,27157.8,45409.8,2406.86,9.35169
699,65,40360.8,46005.1,5853.53,4.24051
700,65,28192.2,47020.3,7859.44,3.31756
701,65,5885.05,48546.1,11799.3,2.40465
702,65,814.487,49911,2741.09,8.29704
703,81,22298.1,675.777,14738.3,2.03373
704,81,6632.24,1032.46,10404.4,2.65091
705,81,36553.1,2223.66,5825.68,4.25772
706,81,33199.4,2438.79,3502.95,6.64268
707,81,9701.53,3489.86,6238.81,4.01796
708,81,38001.1,4173.95,7340.7,3.50868
709,81,43765.7,5380.32,12899.5,2.24681
710,81,32189.4,5303.14,9007.75,2.97129
711,81,12359.3,6701.59,9291.49,2.89862
712,81,7659.16,7403.12,21432.6,1.55527
713,81,31378.2,9236.91,7174.17,3.57578
714,81,2068.46,9277.74,8291.15,3.17639
715,81,15302.2,10879.4,5891.25,4.21746
716,81,2238.66,13459.4,9130.19,2.9394
717,81,15690.8,13889.3,7585.57,3.41527
718,81,13768.3,14162.2,7170.11,3.57745
719,81,10622,16271.6,13442,2.17814
720,81,5726.7,17002.6,7777.63,3.34604
721,81,23570.1,17664.8,11806.9,2.40347
722,81,8498.95,18243.5,7167.21,3.57865
723,81,18302.6,18538.8,3998.48,5.90346
724,81,1243.02,18850,16052,1.91017
725,81,22298.3,21087.7,2836.83,8.04056
726,81,42386.7,21540.3,4627.47,5.19171
727,81,39681.5,21834.6,9214.9,2.91781
728,81,49067.8,25031.4,11324.1,2.48196
729,81,37330.8,26722.9,5858.17,4.23766
730,81,47337.9,27068.6,11153.5,2.51126
731,81,45403.1,27275.8,6634.54,3.81592
732,81,24945.9,27839.2,6358.93,3.95402
733,81,29388.1,29288,5968.42,4.17119
734,81,20895.1,29769.9,6632.22,3.81703
735,81,32219,32202.8,8166.98,3.2155
736,81,3282.28,33720.1,6712.88,3.77871
737,81,35349.7,33956.2,6095.49,4.09751
738,81,24729.8,34642.9,11881.1,2.39195
739,81,43677.5,34832.6,4434.25,5.38904
740,81,23394.7,34784.9,11841.7,2.39805
741,81,48141.8,34908.3,8822.65,3.02115
742,81,46797.1,35046.2,11702.4,2.41992
743,81,2637.95,35922,3421.14,6.78519
744,81,1650.69,37195.3,5576.17,4.41948
745,81,4878,37419.1,4630.37,5.18887
746,81,5880.35,40248.8,7349.41,3.50526
747,81,3649.48,42193,6975.15,3.6601
748,81,49454.4,42191.6,4630.95,5.1883
749,81,5855.65,44204.2,7030.85,3.63602
750,81,35600.1,44975,6167.44,4.05712
751,81,3959.03,45204.4,10170.6,2.69859
752,81,27150.6,45425.6,2665.07,8.51374
753,81,40378.4,46004.9,6180.21,4.05005
754,81,28189.8,47021.4,8269.1,3.18325
755,81,5860.17,48523.5,12962.7,2.23852
756,81,763.682,49905,2753.85,8.26182
757,82,22302.2,671.719,14754.5,2.03207
758,82,6631.49,1031.54,10645.2,2.60395
759,82,36539.3,2234.7,5947.53,4.18359
760,82,33215.8,2412.25,3440.28,6.75124
761,82,9684.87,3489.63,6770.32,3.75195
762,82,37993.9,4165.17,7079.01,3.61551
763,82,43769.9,5382.43,12630.8,2.28291
764,82,32207.2,5301,9202.14,2.92104
765,82,12333,6723.15,8858.63,3.0113
766,82,7682.94,7384.51,22148.6,1.52032
767,82,31359.9,9232.05,7156.19,3.58321
768,82,2082.42,9278.31,8298.11,3.17423
769,82,15278,10884.3,5642.9,4.37484
770,82,2217.96,13435.1,8916.65,2.99558
771,82,15679.4,13893.3,7689.43,3.37741
772,82,13774,14178.5,7373.2,3.49593
773,82,10612.1,16282,13653.8,2.15275
774,82,5743.55,16994.4,7716.7,3.36764
775,82,23549.7,17661.5,11571.9,2.44089
776,82,8485.7,18244.3,7039.56,3.6323
777,82,18304.8,18530.1,4140.64,5.72384
778,82,1224.53,18869.6,15360.3,1.97272
779,82,22285.2,21111.7,2729.48,8.32935
780,82,42373.3,21547.8,4807.35,5.02213
781,82,39666.5,21833.3,9413.35,2.86873
782,82,49063.3,25013.9,11024.1,2.53407
783,82,37326,26693,6481.94,3.89096
784,82,47385.7,27012.2,11166.9,2.50893
785,82,45395.5,27271,6691.99,3.78855
786,82,24964.7,27792.9,6490.06,3.88687
787,82,29400,29313.1,6051.4,4.12273
788,82,20883.2,29765.3,6592.19,3.8364
789,82,32222.1,32231.7,8183.22,3.21031
790,82,3287.8,33736,6340.36,3.96375
791,82,35344,33985.1,6217.93,4.02933
792,82,24746.6,34636.2,11682.1,2.42315
793,82,43679.6,34836.1,4445.85,5.37671
794,82,23390,34794.9,11513.3,2.45045
795,82,48123.9,34927.4,8645.68,3.07077
796,82,46782.7,35042.1,11357.2,2.47637
797,82,2630.46,35953.9,3283.62,7.04064
798,82,1624.25,37212.1,5619.69,4.39025
799,82,4900.27,37437.3,4878.14,4.95879
800,82,5879.64,40243,7195.06,3.5672
801,82,3624.34,42194.6,6794.69,3.74074
802,82,49438.1,42196.9,4621.09,5.19796
803,82,5864.26,44202.7,6737.25,3.7673
804,82,35583.4,44987.5,5871.52,4.22948
805,82,3966.62,45210.5,9799.79,2.7787
806,82,27175.8,45416.1,2507.25,9.00549
807,82,40333.2,46014.1,6070.54,4.11173
808,82,28198.9,47014.2,8746.06,3.04238
809,82,5853.16,48521,12707.4,2.27247
810,82,779.436,49916.8,2750.95,8.26979
811,83,22321.6,689.23,14130.8,2.09825
812,83,6633.39,1010.34,10615,2.60972
813,83,36554.3,2228.85,5974.22,4.16775
814,83,33223.9,2419.57,3085.17,7.44918
815,83,9701.79,3484.09,6989.07,3.65404
816,83,37976,4193.25,7255.99,3.54244
817,83,43778.6,5385.43,11947.3,2.3818
818,83,32197.5,5312.46,9010.65,2.97053
819,83,12340,6734.83,8755.35,3.03979
820,83,7679.33,7378.76,22053.4,1.52484
821,83,31355.7,9254.16,6951.94,3.67024
822,83,2085.09,9282.64,8016.69,3.26441
823,83,15316.2,10873.9,5691.06,4.34326
824,83,2220.92,13438.3,9938.47,2.74806
825,83,15691.6,13913.9,7540.89,3.43187
826,83,13765.8,14190.5,7044.2,3.63031
827,83,10626.7,16281.4,13826.1,2.13265
828,83,5743.25,16998,7687.11,3.37825
829,83,23547.4,17668.7,11531.8,2.44741
830,83,8485.08,18269.6,7018.09,3.64151
831,83,18316.5,18532.3,3864.44,6.08483
832,83,1261.11,18867.6,15826.8,1.92996
833,83,22267.5,21089.8,2622.14,8.64168
834,83,42394.9,21531.4,4866.53,4.96905
835,83,39672.1,21839.7,9513.73,2.84466
836,83,49087.7,25041.7,11128.6,2.51562
837,83,37312.8,26708.8,6707.07,3.78143
838,83,47357.8,27061.8,11667,2.42556
839,83,45378.1,27239,6847.49,3.71671
840,83,24970.8,27796.8,6218.51,4.02902
841,83,29375.5,29297.9,5947.53,4.18359
842,83,20899.9,29788.3,6700.69,3.78444
843,83,32210.8,32217.6,8213.4,3.20074
844,83,3313.62,33730,6914.22,3.68686
845,83,35336.9,33965.7,6167.44,4.05712
846,83,24734.8,34635.5,11839.4,2.39841
847,83,43669.1,34864.1,4422.06,5.40206
848,83,23393.9,34774,11617.1,2.43357
849,83,48125.2,34920,8724.01,3.04856
850,83,46785,35023.8,11811.5,2.40275
851,83,2630.12,35934.5,3215.73,7.17476
852,83,1686.27,37211.2,5537.88,4.44559
853,83,4926.12,37436.8,4902.51,4.9374
854,83,5896.08,40260,7432.38,3.473
855,83,3656.21,42197.9,7056.38,3.62512
856,83,49444.5,42193.3,4999.99,4.85392
857,83,5860.12,44192.2,7370.3,3.49707
858,83,35584.7,44977.4,6069.96,4.11207
859,83,3974.18,45221.9,9337.33,2.88729
860,83,27166.2,45408.2,2561.79,8.82872
861,83,40332.5,46007.9,6039.79,4.12943
862,83,28202.9,47032.6,8569.67,3.09269
863,83,5861.72,48535.4,13316.1,2.1936
864,83,781.486,49921.1,2804.33,8.12565
865,84,22300.3,677.875,14145.3,2.09665
866,84,6627.64,1005.88,10441.5,2.64353
867,84,36572,2246,6057.2,4.11939
868,84,33180.5,2426.09,3313.79,6.98279
869,84,9697.86,3474.82,6693.73,3.78772
870,84,37973.9,4191.47,7368.56,3.49775
871,84,43775.8,5380.92,12141.7,2.35258
872,84,32204.8,5301.66,8907.95,2.99792
873,84,12350.1,6692.45,8757.67,3.03914
874,84,7687.03,7396.02,21734.9,1.54025
875,84,31348,9231.96,7310.53,3.52061
876,84,2065.01,9281.04,8359.04,3.15548
877,84,15274.8,10869.2,5479.27,4.48623
878,84,2231.51,13452.9,9250.88,2.90876
879,84,15692.3,13913.9,7713.8,3.36867
880,84,13781.3,14214.3,7245.54,3.54665
881,84,10626.2,16285.9,13645.1,2.15378
882,84,5747.2,16999.6,7899.48,3.30383
883,84,23557.3,17669.4,12095.8,2.35939
884,84,8476.95,18261.1,6654.85,3.80619
885,84,18304,18526.1,4303.69,5.53232
886,84,1245.53,18859.4,15698.6,1.94147
887,84,22299.3,21104,2875.7,7.94127
888,84,42394.9,21533,4692.46,5.12895
889,84,39670,21844.9,9790.51,2.78079
890,84,49062.8,25032.6,11025.9,2.53376
891,84,37315.9,26717.4,6009.04,4.1473
892,84,47347.7,27058.2,12013.4,2.37175
893,84,45394.3,27304.3,6841.69,3.71933
894,84,24973.9,27780.5,6618.3,3.82375
895,84,29378.5,29334.2,6122.77,4.08209
896,84,20885.1,29769.7,6478.46,3.89271
897,84,32208.1,32241.2,8154.21,3.21958
898,84,3306.96,33732.2,6834.15,3.72275
899,84,35328,33978.2,5862.81,4.23481
900,84,24730,34635,11843.4,2.39778
901,84,43686,34837.9,4518.96,5.30047
902,84,23394.7,34777.6,11499.3,2.45273
903,84,48117.7,34890.7,8660.77,3.06646
904,84,46787.1,35037.9,11699.5,2.42038
905,84,2652.67,35977.6,3371.23,6.87549
906,84,1642.52,37205.1,5690.48,4.34364
907,84,4925.14,37447,5103.27,4.76891
908,84,5902.93,40237.9,7281.52,3.53218
909,84,3649.31,42209.8,6783.67,3.7458
910,84,49452.1,42207.2,4589.17,5.22951
911,84,5869.88,44181.7,7324.46,3.51509
912,84,35584.2,44972.5,5944.63,4.18532
913,84,3945.48,45220.8,9723.78,2.79586
914,84,27172.8,45414,2681.9,8.46471
915,84,40377.1,45990.9,5939.41,4.18844
916,84,28170.1,47017.5,8386.89,3.147
917,84,5871.01,48533.8,12375.5,2.31862
918,84,782.746,49885.3,3060.22,7.50427
919,85,22284.6,670.703,13823.2,2.13298
920,85,6617.77,1028.13,10236.7,2.68489
921,85,36544.6,2218.25,6038.05,4.13044
922,85,33201.5,2437.86,3131.59,7.349
923,85,9705.63,3487.87,6791.21,3.74234
924,85,37980.7,4182.21,7305.89,3.52246
925,85,43775.8,5377.37,12187.5,2.34583
926,85,32207.2,5313.05,9051.85,2.95971
927,85,12329.5,6719.77,8773.91,3.03462
928,85,7688.12,7397.92,21976.9,1.52851
929,85,31379.7,9243.71,6846.91,3.71697
930,85,2066.12,9269.15,7921.53,3.29633
931,85,15315.9,10865.7,5458.38,4.50092
932,85,2221.7,13437.4,9554.35,2.83506
933,85,15682.6,13908.3,7491.57,3.45042
934,85,13778.6,14194.9,7391.19,3.48893
935,85,10612.3,16276.6,12968.5,2.23777
936,85,5753.2,17007.3,8176.84,3.21235
937,85,23549.1,17659.8,12159.7,2.34993
938,85,8520.78,18287.8,7300.09,3.52477
939,85,18310.6,18512.6,4163.85,5.69567
940,85,1248.66,18862.5,15616.2,1.94896
941,85,22278.3,21097.3,3087.49,7.4441
942,85,42382.2,21513.2,5022.62,4.835
943,85,39670.5,21830.2,9589.74,2.82676
944,85,49066.3,25029.4,11191.8,2.50461
945,85,37309.3,26702.9,6408.25,3.92845
946,85,47345.5,27038.4,12104.5,2.3581
947,85,45400.4,27245,6758.72,3.75732
948,85,24969.9,27791.8,6646.73,3.81007
949,85,29399.8,29297.8,6611.91,3.82683
950,85,20899.2,29760.4,6553.89,3.85515
951,85,32216.2,32231.2,8201.79,3.20441
952,85,3301.35,33744,6515.01,3.8744
953,85,35354.7,33946.6,6097.23,4.09652
954,85,24724,34641.2,11884,2.3915
955,85,43682,34813.3,4328.06,5.50493
956,85,23398.9,34779.6,10921.4,2.55255
957,85,48130.1,34901.6,8874.3,3.00704
958,85,46795.6,35045.9,11742.5,2.41358
959,85,2627.45,35945.6,3128.11,7.35641
960,85,1637.64,37184.1,5774.62,4.2897
961,85,4899.07,37447.2,5136.93,4.74194
962,85,5882.11,40234.1,7267.59,3.53777
963,85,3632.4,42196.2,6946.14,3.67278
964,85,49436.6,42192.1,4668.09,5.15228
965,85,5870.15,44212.3,7545.53,3.43014
966,85,35559.6,44961,6463.95,3.90003
967,85,3956.59,45226.3,10011,2.73236
968,85,27159.4,45416.1,2771.26,8.21431
969,85,40352.8,46007.9,5994.53,4.15579
970,85,28192.7,47025,8343.95,3.1601
971,85,5873.44,48539.2,12700.4,2.27342
972,85,769.291,49901.1,2796.79,8.14569
973,86,22276,661.125,14228.8,2.08748
974,86,6618.74,1026.41,10676,2.59809
975,86,36563.9,2233.49,6005.56,4.14934
976,86,33193,2429.48,3475.68,6.68945
977,86,9701.34,3496,7168.95,3.57793
978,86,37998,4178.88,7043.62,3.63056
979,86,43789.2,5382.56,12033.7,2.36869
980,86,32210.7,5317.48,9199.23,2.92177
981,86,12334.6,6747.89,8684.56,3.0597
982,86,7677.48,7400.61,22799.6,1.49032
983,86,31384,9248.74,7341.28,3.50845
984,86,2065.75,9272.4,7885.56,3.30859
985,86,15311.8,10865.9,5606.93,4.39878
986,86,2235.15,13442.5,9208.52,2.91942
987,86,15677.7,13903.4,7996.96,3.27097
988,86,13766.9,14176.3,7443.99,3.46855
989,86,10620.2,16257.4,12954,2.23966
990,86,5738.19,16985.6,8090.38,3.24021
991,86,23603.9,17650.1,11462.2,2.45885
992,86,8521.73,18250.8,7290.8,3.52847
993,86,18293.9,18515.1,3995.58,5.90726
994,86,1234.07,18846,15543.1,1.95568
995,86,22299,21123.8,2773.58,8.20802
996,86,42386.7,21532.9,4627.47,5.19171
997,86,39681.6,21822.6,9296.72,2.89733
998,86,49072.3,25017.8,11314.8,2.48353
999,86,37310,26710.2,7034.33,3.63453
1000,86,47358.4,27050.2,11731.4,2.41533
1001,86,45398.9,27248.8,6878.83,3.70262
1002,86,24954.3,27808.4,6709.4,3.78034
1003,86,29390.3,29311.1,6678.64,3.79486
1004,86,20874.2,29764.5,6512.11,3.87585
1005,86,32212.3,32218,8583.01,3.08882
1006,86,3293.42,33706.5,6734.35,3.76866
1007,86,35358.9,33973.7,6058.36,4.11872
1008,86,24750.3,34638.4,11387.9,2.47121
1009,86,43686.4,34813.6,4523.02,5.2963
1010,86,23392.8,34789.8,11295.7,2.48678
1011,86,48137.6,34906.9,8491.33,3.11569
1012,86,46800.3,35054.7,11898.5,2.38926
1013,86,2667.35,35947.6,3382.84,6.85426
1014,86,1642.74,37195.3,5816.98,4.26314
1015,86,4902.2,37459.4,5258.78,4.64715
1016,86,5879.31,40239.7,6806.3,3.73543
1017,86,3651.54,42191.6,6730.86,3.77028
1018,86,49423.6,42191.5,4462.1,5.35955
1019,86,5859.28,44200.3,6947.3,3.67227
1020,86,35582.5,44961.1,6394.32,3.93563
1021,86,3950.02,45222,10003.5,2.73398
1022,86,27157,45408.3,2847.85,8.01213
1023,86,40330.3,46022,6093.17,4.09883
1024,86,28195.8,47022.2,8623.63,3.07709
1025,86,5856.84,48531.3,12477.6,2.30417
1026,86,720.59,49905,2684.22,8.458
